index,Parameter Name,J (MeV),L (MeV),K (MeV),m*/m,J-J_calc,L-L_calc,K-K_Calc
529,J-31L-40K600ms_m0.65,-30.999999888557227,-39.99999949108815,600.0000008095142,0.6500000000330105,0.0,3.3200720395143435e-8,-1.0619919521559495e-7
530,J-31L-40K600ms_m0.7,-30.9999999380706,-39.99999973845047,600.0000003158118,0.7000000000313881,0.0,3.320212726976024e-8,-1.191085630125599e-7
531,J-31L-40K600ms_m0.75,-30.99999999311227,-40.00000001348167,599.9999997666355,0.7500000000394863,1.4210854715202004e-14,3.318571373256418e-8,-1.1934798749280162e-7
532,J-31L-40K600ms_m0.8,-30.99999992968661,-39.99999969619836,600.0000004019772,0.8000000000116896,1.4210854715202004e-14,3.3194496040778176e-8,-1.169464667327702e-7
533,J-31L-40K600ms_m0.85,-30.999999988621113,-39.999999990733954,599.9999998135897,0.849999999998599,0.0,3.320515418181458e-8,-1.1659517440421041e-7
534,J-31L-40K600ms_m0.9,-30.999999825398746,-39.99999917450049,600.000001446665,0.9000000000065753,-1.4210854715202004e-14,3.319320285299909e-8,-1.0638814273988828e-7
535,J-31L-40K600ms_m0.95,-30.99999990254902,-39.999999560143124,600.0000006759237,0.9500000000068457,-1.4210854715202004e-14,3.318598373880377e-8,-1.1260817700531334e-7
536,J-31L-40K600ms_m1.0,-30.99999991880202,-39.99999964131018,600.000000514079,1.0,0.0,3.319409813684615e-8,-1.1780389286286663e-7
537,J-31L-30K0ms_m0.6,-30.999999964624493,-29.999999889952278,-2.956304001600074e-8,0.5999999999845264,0.0,-4.1130761019303463e-8,1.8162162973567322e-7
538,J-31L-30K0ms_m0.65,-30.99999996344559,-29.999999883819328,-1.6104166888908367e-8,0.6499999999749027,0.0,-4.111984708288219e-8,1.8198377915723543e-7
539,J-31L-30K0ms_m0.7,-30.999999978445203,-29.999999958612875,-1.6466931640479743e-7,0.6999999999864606,0.0,-4.11296987579135e-8,1.7697099963243096e-7
540,J-31L-30K0ms_m0.75,-30.999999963265253,-29.999999882535576,-1.162912610652711e-8,0.7500000000033837,0.0,-4.111848284082953e-8,1.7008791530770398e-7
541,J-31L-30K0ms_m0.8,-30.99999996920829,-29.999999912096087,-6.997466073244141e-8,0.7999999999236681,0.0,-4.113185880783021e-8,1.7998858936607576e-7
542,J-31L-30K0ms_m0.85,-30.999999978078023,-29.999999956307875,-1.577143322606389e-7,0.8500000000151603,0.0,-4.112280294066295e-8,1.811633936199542e-7
543,J-31L-30K0ms_m0.9,-30.999999972726386,-29.9999999294281,-1.033466432431851e-7,0.8999999999694414,0.0,-4.112541773793055e-8,1.7577728073092658e-7
544,J-31L-30K0ms_m0.95,-30.999999962355474,-29.999999877464802,1.1240448571925299e-9,0.9500000000089144,0.0,-4.1115232107813426e-8,1.7844140565159708e-7
545,J-31L-30K0ms_m1.0,-30.999999978565796,-29.99999995841847,-1.6029392213567917e-7,1.0,0.0,-4.1122877547650205e-8,1.7234239635399723e-7
546,J-31L-30K300ms_m0.6,-30.999999999920544,-29.999999999880572,300.00000000178716,0.5999999999845264,0.0,-7.228937448644501e-9,2.3444442831532797e-8
547,J-31L-30K300ms_m0.65,-31.000000003921713,-30.0000000196479,299.9999999634451,0.6500000000523799,0.0,-7.2332966283283895e-9,2.265318244099035e-8
548,J-31L-30K300ms_m0.7,-31.000000001789378,-30.000000008781768,299.99999998619955,0.6999999999976924,0.0,-7.232291210357289e-9,2.0339655293355463e-8
549,J-31L-30K300ms_m0.75,-31.000000009085994,-30.00000004508766,299.9999999144737,0.750000000000805,-3.552713678800501e-15,-7.231012233432921e-9,2.9035845727776177e-8
550,J-31L-30K300ms_m0.8,-30.99999999956332,-29.99999999731932,300.00000001078564,0.7999999999970194,0.0,-7.231609089330959e-9,2.7940927793679293e-8
551,J-31L-30K300ms_m0.85,-31.000000005793225,-30.000000028331982,299.99999994944426,0.8499999999954524,3.552713678800501e-15,-7.229079557191653e-9,2.1032803942944156e-8
552,J-31L-30K300ms_m0.9,-31.000000001802036,-30.00000000825446,299.99999999020736,0.9000000000065753,0.0,-7.231921728134694e-9,2.4347457383555593e-8
553,J-31L-30K300ms_m0.95,-31.00000000826153,-30.000000040443098,299.9999999263741,0.9500000000089144,0.0,-7.232330290207756e-9,1.5868351965764305e-8
554,J-31L-30K300ms_m1.0,-31.000000006788497,-30.00000003298004,299.9999999417897,1.0,3.552713678800501e-15,-7.2325292421737686e-9,2.26892211685481e-8
555,J-31L-30K600ms_m0.6,-31.000000026150474,-30.000000077507707,600.0000000456226,0.5999999999927783,0.0,2.6660700314096175e-8,-9.134726042248076e-8
556,J-31L-30K600ms_m0.65,-31.000000026250973,-30.000000077771915,600.000000046287,0.6500000000136412,0.0,2.6654628726419105e-8,-9.180837423627963e-8
557,J-31L-30K600ms_m0.7,-31.000000021434886,-30.000000053486986,600.0000000958788,0.6999999999752287,0.0,2.6657119178707944e-8,-7.874416496633785e-8
558,J-31L-30K600ms_m0.75,-31.00000002427946,-30.00000006753271,600.0000000686737,0.750000000000805,-1.4210854715202004e-14,2.6656902463173537e-8,-8.906681614462286e-8
559,J-31L-30K600ms_m0.8,-31.000000014756793,-30.00000001976423,600.0000001649854,0.7999999999970194,-1.4210854715202004e-14,2.6655168738898283e-8,-7.563289727841038e-8
560,J-31L-30K600ms_m0.85,-31.000000021067706,-30.00000005118204,600.0000001028341,0.849999999998599,0.0,2.6667361652243926e-8,-9.583368409948889e-8
561,J-31L-30K600ms_m0.9,-31.000000016995486,-30.000000030699397,600.0000001444075,0.9000000000065753,-1.4210854715202004e-14,2.666420684249715e-8,-8.372785487154033e-8
562,J-31L-30K600ms_m0.95,-31.000000023412312,-30.0000000626747,600.0000000810008,0.9500000000068457,-1.4210854715202004e-14,2.6656504559241512e-8,-8.819927188596921e-8
563,J-31L-30K600ms_m1.0,-31.000000021981975,-30.000000055425062,600.0000000959898,1.0,0.0,2.665562348624917e-8,-9.551581570121925e-8
564,J-31L-20K0ms_m0.6,-30.999999923475656,-19.99999974528805,1.8445291516400175e-8,0.6000000000010304,0.0,-4.766086547647319e-8,1.695692048997444e-7
565,J-31L-20K0ms_m0.65,-30.99999992229678,-19.9999997391551,3.19036530527228e-8,0.6499999999942719,0.0,-4.766934580402449e-8,1.726934328871721e-7
566,J-31L-20K0ms_m0.7,-30.999999918930655,-19.999999722120037,6.699592347558792e-8,0.6999999999909532,0.0,-4.766791406041193e-8,1.739183943527678e-7
567,J-31L-20K0ms_m0.75,-30.999999919472316,-19.999999724650934,6.28199146035513e-8,0.7499999999492298,0.0,-4.766643613152155e-8,1.6155693316477482e-7
568,J-31L-20K0ms_m0.8,-30.99999991208199,-19.99999968754446,1.378084135694735e-7,0.8000000000116896,0.0,-4.7678213377366774e-8,1.6400186098053382e-7
569,J-31L-20K0ms_m0.85,-30.99999992009876,-19.999999727491513,5.859808993591287e-8,0.8500000000814057,0.0,-4.7671097291868136e-8,1.5406092757075385e-7
570,J-31L-20K0ms_m0.9,-30.99999991645302,-19.99999970914132,9.590657867875052e-8,0.9000000001179776,0.0,-4.7658659241278656e-8,1.7776110183831406e-7
571,J-31L-20K0ms_m0.95,-30.999999920780198,-19.999999730668378,5.3396554733353696e-8,0.9500000000296016,0.0,-4.766820893564727e-8,1.647187062303601e-7
572,J-31L-20K0ms_m1.0,-30.99999991888069,-19.999999721072754,7.307741611839447e-8,1.0,0.0,-4.767173322761664e-8,1.6475448205710563e-7
573,J-31L-20K300ms_m0.6,-30.999999992150002,-19.999999979763032,299.9999999700814,0.6000000000670465,0.0,-1.3765134809773372e-8,4.7604373776266584e-8
574,J-31L-20K300ms_m0.65,-30.9999999858535,-19.999999948042017,300.000000034716,0.6499999999555333,3.552713678800501e-15,-1.3766157991312866e-8,4.266263431418338e-8
575,J-31L-20K300ms_m0.7,-30.999999988412284,-19.999999960631555,300.00000001055923,0.7000000000089244,3.552713678800501e-15,-1.3761610517804002e-8,5.2680150020023575e-8
576,J-31L-20K300ms_m0.75,-30.99999998991497,-19.999999967967767,299.9999999967728,0.7500000000523801,3.552713678800501e-15,-1.3766936035608524e-8,4.636291350834654e-8
577,J-31L-20K300ms_m0.8,-30.9999999888325,-19.999999962400352,300.0000000086828,0.8000000000175577,-3.552713678800501e-15,-1.3765628636974725e-8,5.0906010073958896e-8
578,J-31L-20K300ms_m0.85,-30.999999988357203,-19.999999959887077,300.0000000143933,0.849999999998599,3.552713678800501e-15,-1.3764481110456472e-8,4.689633215093636e-8
579,J-31L-20K300ms_m0.9,-30.999999987998493,-19.99999995797191,300.0000000188317,0.9000000000065755,-7.105427357601002e-15,-1.3765646400543119e-8,5.276717729429947e-8
580,J-31L-20K300ms_m0.95,-30.999999989152982,-19.999999963635503,300.00000000804835,0.9500000000089144,-7.105427357601002e-15,-1.3765077966354511e-8,4.8122899443114875e-8
581,J-31L-20K300ms_m1.0,-30.999999989448284,-19.999999965014126,300.0000000057808,1.0,-3.552713678800501e-15,-1.3766669582082613e-8,4.8720266931923106e-8
582,J-31L-20K600ms_m0.6,-31.000000030758407,-20.00000009648147,600.0000000269388,0.5999999999762742,-7.105427357601002e-15,2.0135143330435312e-8,-7.186645234469324e-8
583,J-31L-20K600ms_m0.65,-31.000000032991238,-20.000000107407118,600.0000000062801,0.6500000000426952,0.0,2.012513888871581e-8,-7.288008418981917e-8
584,J-31L-20K600ms_m0.7,-31.000000026895755,-20.000000076725172,600.0000000686659,0.6999999999752287,-7.105427357601002e-15,2.0129117928036067e-8,-6.063021373847732e-8
585,J-31L-20K600ms_m0.75,-31.000000029740292,-20.000000090770868,600.0000000414607,0.750000000000805,-1.4210854715202004e-14,2.0126162070255305e-8,-5.2433279051911086e-8
586,J-31L-20K600ms_m0.8,-31.000000020217634,-20.000000043002444,600.0000001377725,0.7999999999970194,7.105427357601002e-15,2.0126076805127013e-8,-7.17410557626863e-8
587,J-31L-20K600ms_m0.85,-31.00000002652856,-20.000000074420257,600.0000000756212,0.849999999998599,7.105427357601002e-15,2.014338562617013e-8,-6.738548563589575e-8
588,J-31L-20K600ms_m0.9,-31.00000002232838,-20.00000005329781,600.000000118474,0.9000000000010053,0.0,2.01307379654736e-8,-6.320908596535446e-8
589,J-31L-20K600ms_m0.95,-31.00000002891585,-20.000000086126335,600.000000053361,0.9500000000089144,0.0,2.0136109668555946e-8,-7.102391919033835e-8
590,J-31L-20K600ms_m1.0,-31.00000002744281,-20.000000078663277,600.0000000687769,1.0,0.0,2.013505806530702e-8,-6.706761723762611e-8
591,J-31L-10K0ms_m0.6,-31.00000012910911,-10.000000639097038,-1.228741268732847e-6,0.5999999999845264,0.0,-5.417093973392184e-8,2.1138674810572432e-7
592,J-31L-10K0ms_m0.65,-31.00000005800709,-10.000000283348527,-5.160514291446816e-7,0.6499999999933035,0.0,-5.418883120000828e-8,2.0917964604905148e-7
593,J-31L-10K0ms_m0.7,-31.000000056218937,-10.000000274203103,-4.967387070564655e-7,0.7000000000313881,0.0,-5.417189186118776e-8,1.9247637794705962e-7
594,J-31L-10K0ms_m0.75,-31.000000057784064,-10.000000281851953,-5.111499348231519e-7,0.7500000000265925,0.0,-5.41833315992335e-8,2.4140008747508556e-7
595,J-31L-10K0ms_m0.8,-31.000000046129088,-10.000000223421694,-3.9351447611579715e-7,0.7999999999530085,0.0,-5.418355897290894e-8,2.0678613310565208e-7
596,J-31L-10K0ms_m0.85,-31.000000053292922,-10.00000025910424,-4.6419547317100296e-7,0.8499999999820376,0.0,-5.4186060083338816e-8,2.2614511152596616e-7
597,J-31L-10K0ms_m0.9,-31.000000047941313,-10.000000232224693,-4.098285621978448e-7,0.8999999999323072,0.0,-5.417696513632109e-8,2.2812512767700365e-7
598,J-31L-10K0ms_m0.95,-31.00000005653311,-10.000000275074854,-4.949847536295238e-7,0.9500000000296016,0.0,-5.417628301529476e-8,2.215492784785057e-7
599,J-31L-10K0ms_m1.0,-31.00000005463366,-10.00000026547957,-4.7530440383525274e-7,1.0,0.0,-5.417098236648599e-8,2.122735907050811e-7
600,J-31L-10K300ms_m0.6,-30.99999999865122,-10.000000008203244,299.9999999324647,0.5999999999845264,-7.105427357601002e-15,-2.0288226210141147e-8,7.874547236497165e-8
601,J-31L-10K300ms_m0.65,-30.999999999178186,-10.000000010599592,299.9999999288646,0.6500000000136411,-3.552713678800501e-15,-2.028990309099754e-8,7.575931704195682e-8
602,J-31L-10K300ms_m0.7,-30.99999999308271,-9.999999979917789,299.99999999125055,0.6999999999415328,3.552713678800501e-15,-2.0284787183300068e-8,7.348018016273272e-8
603,J-31L-10K300ms_m0.75,-30.999999997206658,-10.000000000360274,299.9999999512513,0.750000000000805,-3.552713678800501e-15,-2.0286663016122475e-8,7.7273114129639e-8
604,J-31L-10K300ms_m0.8,-31.000000005793808,-10.000000043141029,299.9999998664651,0.8000000000116896,-3.552713678800501e-15,-2.0289476765356085e-8,7.904804988356773e-8
605,J-31L-10K300ms_m0.85,-30.99999999356845,-9.999999981877465,299.9999999896763,0.8499999999820376,7.105427357601002e-15,-2.0288055679884565e-8,7.333846951951273e-8
606,J-31L-10K300ms_m0.9,-30.999999990775635,-9.999999967791723,300.0000000184557,0.9000000000437095,0.0,-2.0290244151510706e-8,7.449187933161738e-8
607,J-31L-10K300ms_m0.95,-30.999999996444657,-9.999999996028123,299.99999996252706,0.949999999926165,0.0,-2.029194945407653e-8,6.931304596946575e-8
608,J-31L-10K300ms_m1.0,-30.99999999844583,-10.000000005936045,299.9999999432007,1.0,0.0,-2.0289505187065515e-8,7.65894014875812e-8
609,J-31L-10K600ms_m0.6,-31.000000004072767,-9.999999991560486,600.0000001257524,0.5999999999845264,-7.105427357601002e-15,1.3604946502709936e-8,-4.0992176764120813e-8
610,J-31L-10K600ms_m0.65,-31.000000004173266,-9.999999991824495,600.000000126417,0.6500000000039565,-7.105427357601002e-15,1.3601848536382022e-8,-4.44201759819407e-8
611,J-31L-10K600ms_m0.7,-31.000000000636582,-9.999999973936553,600.0000001632152,0.6999999999976924,-7.105427357601002e-15,1.359711632176186e-8,-4.00569888370228e-8
612,J-31L-10K600ms_m0.75,-31.0000000026282,-9.999999983717572,600.000000144539,0.750000000000805,1.0658141036401503e-14,1.3591957781500241e-8,-5.6789190239214804e-8
613,J-31L-10K600ms_m0.8,-31.000000010788874,-10.000000024365832,600.0000000640179,0.7999999999970194,7.105427357601002e-15,1.3605571780317405e-8,-6.394816409738269e-8
614,J-31L-10K600ms_m0.85,-30.999999999331173,-9.999999966940493,600.0000001795524,0.8499999999952866,7.105427357601002e-15,1.3593549397228344e-8,-5.1857114158337936e-8
615,J-31L-10K600ms_m0.9,-31.000000013027616,-10.000000035301085,600.0000000434392,0.9000000000065753,1.4210854715202004e-14,1.3604079640572309e-8,-6.293771548371296e-8
616,J-31L-10K600ms_m0.95,-31.000000001803723,-9.999999979072854,600.0000001564395,0.9500000000089144,3.552713678800501e-15,1.3606353377326741e-8,-4.5502474677050486e-8
617,J-31L-10K600ms_m1.0,-31.000000000330715,-9.999999971609896,600.0000001718552,1.0,0.0,1.3596036296803504e-8,-5.188053364690859e-8
618,J-31L0K0ms_m0.6,-30.999999941690703,1.0662256499927025e-7,-4.997902038894608e-7,0.6000000000340384,-2.842170943040401e-14,-6.071643099403445e-8,2.4068627624274097e-7
619,J-31L0K0ms_m0.65,-30.99999993965895,1.1702024949045153e-7,-4.778025015639287e-7,0.6500000000136412,-2.842170943040401e-14,-6.071149982744828e-8,2.195980357555528e-7
620,J-31L0K0ms_m0.7,-30.999999810632914,7.623542614965118e-7,8.138883060837543e-7,0.6999999999639966,2.842170943040401e-14,-6.069531366392766e-8,2.0601615347004543e-7
621,J-31L0K0ms_m0.75,-30.999999866527503,4.830588977711159e-7,2.5618317778253186e-7,0.7499999999879111,0.0,-6.07149814868535e-8,2.212926872857679e-7
622,J-31L0K0ms_m0.8,-30.999999803101844,8.003421498870011e-7,8.915247846630336e-7,0.7999999999530085,0.0,-6.070540337077546e-8,2.191921950611685e-7
623,J-31L0K0ms_m0.85,-30.99999986758047,4.780857807418215e-7,2.476961782349463e-7,0.8500000001476511,-2.842170943040401e-14,-6.071650204830803e-8,2.182285498975034e-7
624,J-31L0K0ms_m0.9,-30.99999987991214,4.16549028159352e-7,1.252304500098944e-7,0.9000000001179776,0.0,-6.07014243314552e-8,2.3542710181345683e-7
625,J-31L0K0ms_m0.95,-30.999999954972736,4.135472408961505e-8,-6.246136692311666e-7,0.9500000000296016,-2.842170943040401e-14,-6.070763447496574e-8,2.2339919070191183e-7
626,J-31L0K0ms_m1.0,-30.999999793923052,8.467011411994463e-7,9.865682670806564e-7,1.0,0.0,-6.071145719488413e-8,2.329950632429244e-7
627,J-31L0K300ms_m0.6,-30.999999973244968,9.032089565153001e-8,300.0000000184846,0.6000000000175344,0.0,-2.6819961362889444e-8,9.498444342170842e-8
628,J-31L0K300ms_m0.65,-30.99999997121313,1.0071858014271129e-7,300.00000004047257,0.6499999999942718,7.105427357601002e-15,-2.6821638243745838e-8,9.180212146020494e-8
629,J-31L0K300ms_m0.7,-30.999999968529394,1.1434184443714912e-7,300.00000006874114,0.7000000000089244,0.0,-2.6831841637431353e-8,9.61282466960256e-8
630,J-31L0K300ms_m0.75,-30.999999970947457,1.0242860071230098e-7,300.00000004580073,0.7500000000265925,0.0,-2.683013633486553e-8,9.692564617580501e-8
631,J-31L0K300ms_m0.8,-30.999999976122893,7.670655577385332e-8,299.9999999951319,0.7999999999236681,7.105427357601002e-15,-2.6826626253750874e-8,9.322081950813299e-8
632,J-31L0K300ms_m0.85,-30.99999996645633,1.251760863851814e-7,300.000000092755,0.8499999999820376,7.105427357601002e-15,-2.6825205168279354e-8,9.425559710507514e-8
633,J-31L0K300ms_m0.9,-30.999999979641018,5.937442892900435e-8,299.99999996175956,0.8999999999694414,-7.105427357601002e-15,-2.6821794563147705e-8,8.563273468098487e-8
634,J-31L0K300ms_m0.95,-30.99999996543187,1.3052886060904711e-7,300.0000001046124,0.9499999998227282,7.105427357601002e-15,-2.6824309884432296e-8,8.923058203436085e-8
635,J-31L0K300ms_m1.0,-30.999999967797038,1.188009264296852e-7,300.00000008164614,1.0,7.105427357601002e-15,-2.6822533527592896e-8,9.378783261126955e-8
636,J-31L0K600ms_m0.6,-31.00000000953363,-1.4798956726735923e-8,600.000000098539,0.5999999999845264,-7.105427357601002e-15,7.068777563290496e-9,-1.581872766109882e-8
637,J-31L0K600ms_m0.65,-31.00000001176649,-2.5724709473706753e-8,600.0000000778803,0.6500000000523799,0.0,7.076145891460328e-9,-2.1129721972101834e-8
638,J-31L0K600ms_m0.7,-31.000000021648496,-7.493021314530779e-8,599.9999999804915,0.6999999999415328,-7.105427357601002e-15,7.071605523378821e-9,-1.1902898222615477e-8
639,J-31L0K600ms_m0.75,-31.000000008089092,-6.956042852834798e-9,600.0000001173257,0.750000000000805,1.0658141036401503e-14,7.0717760536354035e-9,-2.9466718842741102e-8
640,J-31L0K600ms_m0.8,-31.00000001624978,-4.760446969953591e-8,600.0000000368043,0.7999999999970193,7.105427357601002e-15,7.0720069800245255e-9,-1.3911517271480989e-8
641,J-31L0K600ms_m0.85,-31.00000002256069,-7.902221099698181e-8,599.9999999746526,0.849999999998599,7.105427357601002e-15,7.062528339929486e-9,-2.8587578526639845e-8
642,J-31L0K600ms_m0.9,-31.00000001848848,-5.853955542534095e-8,600.0000000162261,0.9000000000065753,-1.4210854715202004e-14,7.073026608850341e-9,-1.2389023140713107e-8
643,J-31L0K600ms_m0.95,-31.000000024947994,-9.072836704149267e-8,599.9999999523924,0.9500000000089144,0.0,7.080327435460276e-9,-2.4654355001985095e-8
644,J-31L0K600ms_m1.0,-31.000000023474954,-8.326514944201335e-8,599.9999999678083,1.0,0.0,7.07154867995996e-9,-2.2642097974312492e-8
645,J-31L10K0ms_m0.6,-31.000000077443588,9.999999562215976,-1.048172023843108e-6,0.6000000000340384,2.842170943040401e-14,-6.724337708874373e-8,2.631374371731001e-7
646,J-31L10K0ms_m0.65,-31.000000077117647,9.999999564084078,-1.0432429888851402e-6,0.6500000000523799,2.842170943040401e-14,-6.724151546677604e-8,2.708290622877032e-7
647,J-31L10K0ms_m0.7,-30.999999947238734,10.000000213683393,2.56977671142522e-7,0.6999999999864605,2.842170943040401e-14,-6.722434875428007e-8,2.417322662040533e-7
648,J-31L10K0ms_m0.75,-31.000000002280444,9.999999938651968,-2.921988979665002e-7,0.7499999999879111,0.0,-6.724098966515157e-8,2.4312968349704533e-7
649,J-31L10K0ms_m0.8,-30.999999938854785,10.000000255935447,3.431432205047713e-7,0.7999999999530085,-2.842170943040401e-14,-6.722329715103115e-8,2.5034065487261614e-7
650,J-31L10K0ms_m0.85,-31.000000003333355,9.999999933679305,-3.0068488854340103e-7,0.8500000001476511,-2.842170943040401e-14,-6.724098966515157e-8,2.575629594048223e-7
651,J-31L10K0ms_m0.9,-31.000000015665023,9.999999872142325,-4.2315112480650896e-7,0.9000000001179776,2.842170943040401e-14,-6.723018941556802e-8,2.758865029761638e-7
652,J-31L10K0ms_m0.95,-31.00000009072562,9.999999496948249,-1.1729952564820678e-6,0.9500000000296018,2.842170943040401e-14,-6.723659851104458e-8,2.452366754113202e-7
653,J-31L10K0ms_m1.0,-30.999999929675937,10.000000302294438,4.381869587177789e-7,1.0,2.842170943040401e-14,-6.723659851104458e-8,2.5534441761010385e-7
654,J-31L10K300ms_m0.6,-30.99999997699993,10.000000075611979,300.00000000833006,0.5999999999845264,1.4210854715202004e-14,-3.3344988992212166e-8,1.1368359764674096e-7
