index,Parameter Name,Paper,a1,a2,a3,a4,a5,a6,a7,a8,Gamma1,Gamma2,Gamma3,Gamma4,u0,u1,u2,u3,u31,u32,u33,u34,y0,y3,y31,y32,y33,y34,
602,J-31L-10K300ms_m0.7,20221111,-812.5,46.74179227,50.07575989,1323.94882,-508.3919517,0,0,0,0.3333333333,0.6666666667,0,0,-812.5,146.893312,40.07385704,0,3530.530186,-1355.711871,0,0,0,0,0,0,0,0,
603,J-31L-10K300ms_m0.75,20221111,-812.5,36.35472732,50.54496765,1323.94882,-470.8164518,0,0,0,0.3333333333,0.6666666667,0,0,-812.5,137.4446626,7.974246665,0,3530.530186,-1255.510538,0,0,0,0,0,0,0,0,
604,J-31L-10K300ms_m0.8,20221111,-812.5,27.26604549,51.01722717,1323.94882,-437.9378893,0,0,0,0.3333333333,0.6666666667,0,0,-812.5,129.3004998,-20.23631787,0,3530.530186,-1167.834372,0,0,0,0,0,0,0,0,
605,J-31L-10K300ms_m0.85,20221111,-812.5,19.24662035,50.53352356,1323.94882,-408.9273931,0,0,0,0.3333333333,0.6666666667,0,0,-812.5,120.3136675,-43.32718608,0,3530.530186,-1090.473048,0,0,0,0,0,0,0,0,
606,J-31L-10K300ms_m0.9,20221111,-812.5,12.11824244,50.94017029,1323.94882,-383.1402853,0,0,0,0.3333333333,0.6666666667,0,0,-812.5,113.998583,-65.52561325,0,3530.530186,-1021.707427,0,0,0,0,0,0,0,0,
607,J-31L-10K300ms_m0.95,20221111,-812.5,5.740220104,51.3445282,1323.94882,-360.0676099,0,0,0,0.3333333333,0.6666666667,0,0,-812.5,108.4292765,-85.46839609,0,3530.530186,-960.1802931,0,0,0,0,0,0,0,0,
608,J-31L-10K300ms_m1.0,20221111,-812.5,0,51.74507141,1323.94882,-339.3022021,0,0,0,0.3333333333,0.6666666667,0,0,-812.5,103.4901428,-103.4901428,0,3530.530186,-904.8058722,0,0,0,0,0,0,0,0,
609,J-31L-10K600ms_m0.6,20221111,125,72.70945465,19.88452911,-2129.83071,2578.627443,0,0,0,0.3333333333,0.6666666667,0,0,125,112.4785129,178.3593057,0,-5679.54856,6876.339848,0,0,0,0,0,0,0,0,
610,J-31L-10K600ms_m0.65,20221111,125,58.72686721,20.48534393,-2129.83071,2629.209847,0,0,0,0.3333333333,0.6666666667,0,0,125,99.69755508,135.2099138,0,-5679.54856,7011.226258,0,0,0,0,0,0,0,0,
611,J-31L-10K600ms_m0.7,20221111,125,46.74179227,21.6576004,-2129.83071,2672.566193,0,0,0,0.3333333333,0.6666666667,0,0,125,90.05699308,96.91017601,0,-5679.54856,7126.843181,0,0,0,0,0,0,0,0,
612,J-31L-10K600ms_m0.75,20221111,125,36.35472732,22.78484344,-2129.83071,2710.141693,0,0,0,0.3333333333,0.6666666667,0,0,125,81.92441421,63.49449508,0,-5679.54856,7227.044514,0,0,0,0,0,0,0,0,
613,J-31L-10K600ms_m0.8,20221111,125,27.26604549,23.86974335,-2129.83071,2743.020255,0,0,0,0.3333333333,0.6666666667,0,0,125,75.00553219,34.05864978,0,-5679.54856,7314.72068,0,0,0,0,0,0,0,0,
614,J-31L-10K600ms_m0.85,20221111,125,19.24662035,24.91611481,-2129.83071,2772.030751,0,0,0,0.3333333333,0.6666666667,0,0,125,69.07884996,7.907631428,0,-5679.54856,7392.082004,0,0,0,0,0,0,0,0,
615,J-31L-10K600ms_m0.9,20221111,125,12.11824244,25.92739105,-2129.83071,2797.817859,0,0,0,0.3333333333,0.6666666667,0,0,125,63.97302455,-15.50005478,0,-5679.54856,7460.847624,0,0,0,0,0,0,0,0,
616,J-31L-10K600ms_m0.95,20221111,125,5.740220104,26.90547943,-2129.83071,2820.890535,0,0,0,0.3333333333,0.6666666667,0,0,125,59.55117897,-36.59029855,0,-5679.54856,7522.374759,0,0,0,0,0,0,0,0,
617,J-31L-10K600ms_m1.0,20221111,125,0,28.74530792,-2129.83071,2841.655942,0,0,0,0.3333333333,0.6666666667,0,0,125,57.49061584,-57.49061584,0,-5679.54856,7577.74918,0,0,0,0,0,0,0,0,
618,J-31L0K0ms_m0.6,20221111,-1937.5,72.70945465,116.5739441,5353.358271,-4207.416599,0,0,0,0.3333333333,0.6666666667,0,0,-1937.5,305.8573428,-15.01952425,0,14275.62206,-11219.7776,0,0,0,0,0,0,0,0,
619,J-31L0K0ms_m0.65,20221111,-1937.5,58.72686721,116.2428284,5353.358271,-4156.834195,0,0,0,0.3333333333,0.6666666667,0,0,-1937.5,291.212524,-56.3050551,0,14275.62206,-11084.89119,0,0,0,0,0,0,0,0,
620,J-31L0K0ms_m0.7,20221111,-1937.5,46.74179227,115.9742737,5353.358271,-4113.477849,0,0,0,0.3333333333,0.6666666667,0,0,-1937.5,278.6903396,-91.72317055,0,14275.62206,-10969.27426,0,0,0,0,0,0,0,0,
621,J-31L0K0ms_m0.75,20221111,-1937.5,36.35472732,115.756073,5353.358271,-4075.902349,0,0,0,0.3333333333,0.6666666667,0,0,-1937.5,267.8668733,-122.447964,0,14275.62206,-10869.07293,0,0,0,0,0,0,0,0,
622,J-31L0K0ms_m0.8,20221111,-1937.5,27.26604549,115.579071,5353.358271,-4043.023786,0,0,0,0.3333333333,0.6666666667,0,0,-1937.5,258.4241876,-149.3600056,0,14275.62206,-10781.39676,0,0,0,0,0,0,0,0,
623,J-31L0K0ms_m0.85,20221111,-1937.5,19.24662035,115.4356384,5353.358271,-4014.01329,0,0,0,0.3333333333,0.6666666667,0,0,-1937.5,250.1178972,-173.1314158,0,14275.62206,-10704.03544,0,0,0,0,0,0,0,0,
624,J-31L0K0ms_m0.9,20221111,-1937.5,12.11824244,115.3181458,5353.358271,-3988.226182,0,0,0,0.3333333333,0.6666666667,0,0,-1937.5,242.7545339,-194.2815642,0,14275.62206,-10635.26982,0,0,0,0,0,0,0,0,
625,J-31L0K0ms_m0.95,20221111,-1937.5,5.740220104,115.2250671,5353.358271,-3965.153507,0,0,0,0.3333333333,0.6666666667,0,0,-1937.5,236.1903544,-213.229474,0,14275.62206,-10573.74269,0,0,0,0,0,0,0,0,
626,J-31L0K0ms_m1.0,20221111,-1937.5,0,113.2643127,5353.358271,-3944.388099,0,0,0,0.3333333333,0.6666666667,0,0,-1937.5,226.5286255,-226.5286255,0,14275.62206,-10518.36826,0,0,0,0,0,0,0,0,
627,J-31L0K300ms_m0.6,20221111,-1000,72.70945465,63.82011414,1899.578741,-1026.458454,0,0,0,0.3333333333,0.6666666667,0,0,-1000,200.3496829,90.48813566,0,5065.543311,-2737.222544,0,0,0,0,0,0,0,0,
628,J-31L0K300ms_m0.65,20221111,-1000,58.72686721,64.00856018,1899.578741,-975.8760503,0,0,0,0.3333333333,0.6666666667,0,0,-1000,186.7439876,48.16348128,0,5065.543311,-2602.336134,0,0,0,0,0,0,0,0,
629,J-31L0K300ms_m0.7,20221111,-1000,46.74179227,64.22523499,1899.578741,-932.5197043,0,0,0,0.3333333333,0.6666666667,0,0,-1000,175.1922622,11.77490685,0,5065.543311,-2486.719211,0,0,0,0,0,0,0,0,
630,J-31L0K300ms_m0.75,20221111,-1000,36.35472732,64.46174622,1899.578741,-894.9442044,0,0,0,0.3333333333,0.6666666667,0,0,-1000,165.2782198,-19.85931046,0,5065.543311,-2386.517878,0,0,0,0,0,0,0,0,
631,J-31L0K300ms_m0.8,20221111,-1000,27.26604549,64.71351624,1899.578741,-862.0656419,0,0,0,0.3333333333,0.6666666667,0,0,-1000,156.693078,-47.62889599,0,5065.543311,-2298.841712,0,0,0,0,0,0,0,0,
632,J-31L0K300ms_m0.85,20221111,-1000,19.24662035,64.97749329,1899.578741,-833.0551457,0,0,0,0.3333333333,0.6666666667,0,0,-1000,149.2016069,-72.21512553,0,5065.543311,-2221.480388,0,0,0,0,0,0,0,0,
633,J-31L0K300ms_m0.9,20221111,-1000,12.11824244,64.18022156,1899.578741,-807.2680379,0,0,0,0.3333333333,0.6666666667,0,0,-1000,140.4786856,-92.00571579,0,5065.543311,-2152.714768,0,0,0,0,0,0,0,0,
634,J-31L0K300ms_m0.95,20221111,-1000,5.740220104,64.38392639,1899.578741,-784.1953625,0,0,0,0.3333333333,0.6666666667,0,0,-1000,134.5080729,-111.5471925,0,5065.543311,-2091.187633,0,0,0,0,0,0,0,0,
635,J-31L0K300ms_m1.0,20221111,-1000,0,64.59068298,1899.578741,-763.4299547,0,0,0,0.3333333333,0.6666666667,0,0,-1000,129.181366,-129.181366,0,5065.543311,-2035.813212,0,0,0,0,0,0,0,0,
636,J-31L0K600ms_m0.6,20221111,-62.5,72.70945465,30.46802521,-1554.200788,2154.49969,0,0,0,0.3333333333,0.6666666667,0,0,-62.5,133.6455051,157.1923135,0,-4144.535436,5745.332508,0,0,0,0,0,0,0,0,
637,J-31L0K600ms_m0.65,20221111,-62.5,58.72686721,31.48426056,-1554.200788,2205.082094,0,0,0,0.3333333333,0.6666666667,0,0,-62.5,121.6953883,113.2120805,0,-4144.535436,5880.218918,0,0,0,0,0,0,0,0,
638,J-31L0K600ms_m0.7,20221111,-62.5,46.74179227,31.7596817,-1554.200788,2248.43844,0,0,0,0.3333333333,0.6666666667,0,0,-62.5,110.2611557,76.70601341,0,-4144.535436,5995.83584,0,0,0,0,0,0,0,0,
639,J-31L0K600ms_m0.75,20221111,-62.5,36.35472732,32.65575409,-1554.200788,2286.01394,0,0,0,0.3333333333,0.6666666667,0,0,-62.5,101.6662355,43.75267379,0,-4144.535436,6096.037174,0,0,0,0,0,0,0,0,
640,J-31L0K600ms_m0.8,20221111,-62.5,27.26604549,33.52359772,-1554.200788,2318.892503,0,0,0,0.3333333333,0.6666666667,0,0,-62.5,94.31324093,14.75094104,0,-4144.535436,6183.71334,0,0,0,0,0,0,0,0,
641,J-31L0K600ms_m0.85,20221111,-62.5,19.24662035,34.36473846,-1554.200788,2347.902999,0,0,0,0.3333333333,0.6666666667,0,0,-62.5,87.97609728,-10.98961589,0,-4144.535436,6261.074663,0,0,0,0,0,0,0,0,
642,J-31L0K600ms_m0.9,20221111,-62.5,12.11824244,35.18108368,-1554.200788,2373.690107,0,0,0,0.3333333333,0.6666666667,0,0,-62.5,82.4804098,-34.00744004,0,-4144.535436,6329.840284,0,0,0,0,0,0,0,0,
643,J-31L0K600ms_m0.95,20221111,-62.5,5.740220104,35.97454071,-1554.200788,2396.762782,0,0,0,0.3333333333,0.6666666667,0,0,-62.5,77.68930152,-54.72842111,0,-4144.535436,6391.367418,0,0,0,0,0,0,0,0,
644,J-31L0K600ms_m1.0,20221111,-62.5,0,36.74625397,-1554.200788,2417.52819,0,0,0,0.3333333333,0.6666666667,0,0,-62.5,73.49250793,-73.49250793,0,-4144.535436,6446.741839,0,0,0,0,0,0,0,0,
645,J-31L10K0ms_m0.6,20221111,-2125,72.70945465,144.9095154,5928.988193,-4631.544351,0,0,0,0.3333333333,0.6666666667,0,0,-2125,362.5284854,-71.69066683,0,15810.63518,-12350.78494,0,0,0,0,0,0,0,0,
646,J-31L10K0ms_m0.65,20221111,-2125,58.72686721,144.7859192,5928.988193,-4580.961947,0,0,0,0.3333333333,0.6666666667,0,0,-2125,348.2987056,-113.3912367,0,15810.63518,-12215.89853,0,0,0,0,0,0,0,0,
647,J-31L10K0ms_m0.7,20221111,-2125,46.74179227,144.7279358,5928.988193,-4537.605601,0,0,0,0.3333333333,0.6666666667,0,0,-2125,336.1976639,-149.2304948,0,15810.63518,-12100.2816,0,0,0,0,0,0,0,0,
648,J-31L10K0ms_m0.75,20221111,-2125,36.35472732,144.7233582,5928.988193,-4500.030101,0,0,0,0.3333333333,0.6666666667,0,0,-2125,325.8014436,-180.3825343,0,15810.63518,-12000.08027,0,0,0,0,0,0,0,0,
649,J-31L10K0ms_m0.8,20221111,-2125,27.26604549,144.7615051,5928.988193,-4467.151539,0,0,0,0.3333333333,0.6666666667,0,0,-2125,316.7890557,-207.7248738,0,15810.63518,-11912.4041,0,0,0,0,0,0,0,0,
650,J-31L10K0ms_m0.85,20221111,-2125,19.24662035,144.8347473,5928.988193,-4438.141043,0,0,0,0.3333333333,0.6666666667,0,0,-2125,308.916115,-231.9296336,0,15810.63518,-11835.04278,0,0,0,0,0,0,0,0,
651,J-31L10K0ms_m0.9,20221111,-2125,12.11824244,144.9385071,5928.988193,-4412.353935,0,0,0,0.3333333333,0.6666666667,0,0,-2125,301.9952566,-253.5222868,0,15810.63518,-11766.27716,0,0,0,0,0,0,0,0,
652,J-31L10K0ms_m0.95,20221111,-2125,5.740220104,145.0666809,5928.988193,-4389.28126,0,0,0,0.3333333333,0.6666666667,0,0,-2125,295.8735819,-272.9127015,0,15810.63518,-11704.75003,0,0,0,0,0,0,0,0,
653,J-31L10K0ms_m1.0,20221111,-2125,0,145.2177429,5928.988193,-4368.515852,0,0,0,0.3333333333,0.6666666667,0,0,-2125,290.4354858,-290.4354858,0,15810.63518,-11649.3756,0,0,0,0,0,0,0,0,
654,J-31L10K300ms_m0.6,20221111,-1187.5,72.70945465,80.65170288,2475.208663,-1450.586207,0,0,0,0.3333333333,0.6666666667,0,0,-1187.5,234.0128604,56.82495817,0,6600.556435,-3868.229884,0,0,0,0,0,0,0,0,
655,J-31L10K300ms_m0.65,20221111,-1187.5,58.72686721,80.60745239,2475.208663,-1400.003803,0,0,0,0.3333333333,0.6666666667,0,0,-1187.5,219.941772,14.96569686,0,6600.556435,-3733.343474,0,0,0,0,0,0,0,0,
656,J-31L10K300ms_m0.7,20221111,-1187.5,46.74179227,80.60287476,2475.208663,-1356.647457,0,0,0,0.3333333333,0.6666666667,0,0,-1187.5,207.9475418,-20.9803727,0,6600.556435,-3617.726552,0,0,0,0,0,0,0,0,
657,J-31L10K300ms_m0.75,20221111,-1187.5,36.35472732,80.63034058,2475.208663,-1319.071957,0,0,0,0.3333333333,0.6666666667,0,0,-1187.5,197.6154085,-52.19649918,0,6600.556435,-3517.525219,0,0,0,0,0,0,0,0,
658,J-31L10K300ms_m0.8,20221111,-1187.5,27.26604549,80.68374634,2475.208663,-1286.193395,0,0,0,0.3333333333,0.6666666667,0,0,-1187.5,188.6335382,-79.5693562,0,6600.556435,-3429.849052,0,0,0,0,0,0,0,0,
659,J-31L10K300ms_m0.85,20221111,-1187.5,19.24662035,80.7585144,2475.208663,-1257.182898,0,0,0,0.3333333333,0.6666666667,0,0,-1187.5,180.7636492,-103.7771678,0,6600.556435,-3352.487729,0,0,0,0,0,0,0,0,
660,J-31L10K300ms_m0.9,20221111,-1187.5,12.11824244,79.68887329,2475.208663,-1231.39579,0,0,0,0.3333333333,0.6666666667,0,0,-1187.5,171.495989,-123.0230193,0,6600.556435,-3283.722108,0,0,0,0,0,0,0,0,
661,J-31L10K300ms_m0.95,20221111,-1187.5,5.740220104,79.70565796,2475.208663,-1208.323115,0,0,0,0.3333333333,0.6666666667,0,0,-1187.5,165.151536,-142.1906556,0,6600.556435,-3222.194974,0,0,0,0,0,0,0,0,
662,J-31L10K300ms_m1.0,20221111,-1187.5,0,79.7315979,2475.208663,-1187.557707,0,0,0,0.3333333333,0.6666666667,0,0,-1187.5,159.4631958,-159.4631958,0,6600.556435,-3166.820553,0,0,0,0,0,0,0,0,
663,J-31L10K600ms_m0.6,20221111,-250,72.70945465,42.39219666,-978.5708668,1730.371938,0,0,0,0.3333333333,0.6666666667,0,0,-250,157.493848,133.3439706,0,-2609.522312,4614.325167,0,0,0,0,0,0,0,0,
664,J-31L10K600ms_m0.65,20221111,-250,58.72686721,43.14216614,-978.5708668,1780.954342,0,0,0,0.3333333333,0.6666666667,0,0,-250,145.0111995,89.89626937,0,-2609.522312,4749.211577,0,0,0,0,0,0,0,0,
665,J-31L10K600ms_m0.7,20221111,-250,46.74179227,43.88069153,-978.5708668,1824.310688,0,0,0,0.3333333333,0.6666666667,0,0,-250,134.5031753,52.46399376,0,-2609.522312,4864.8285,0,0,0,0,0,0,0,0,
666,J-31L10K600ms_m0.75,20221111,-250,36.35472732,44.60624695,-978.5708668,1861.886187,0,0,0,0.3333333333,0.6666666667,0,0,-250,125.5672212,19.85168807,0,-2609.522312,4965.029833,0,0,0,0,0,0,0,0,
667,J-31L10K600ms_m0.8,20221111,-250,27.26604549,44.49943542,-978.5708668,1894.76475,0,0,0,0.3333333333,0.6666666667,0,0,-250,116.2649163,-7.200734374,0,-2609.522312,5052.706,0,0,0,0,0,0,0,0,
668,J-31L10K600ms_m0.85,20221111,-250,19.24662035,45.13343811,-978.5708668,1923.775246,0,0,0,0.3333333333,0.6666666667,0,0,-250,109.5134966,-32.52701518,0,-2609.522312,5130.067323,0,0,0,0,0,0,0,0,
669,J-31L10K600ms_m0.9,20221111,-250,12.11824244,45.75218201,-978.5708668,1949.562354,0,0,0,0.3333333333,0.6666666667,0,0,-250,103.6226065,-55.14963669,0,-2609.522312,5198.832944,0,0,0,0,0,0,0,0,
670,J-31L10K600ms_m0.95,20221111,-250,5.740220104,46.35719299,-978.5708668,1972.635029,0,0,0,0.3333333333,0.6666666667,0,0,-250,98.45460609,-75.49372568,0,-2609.522312,5260.360078,0,0,0,0,0,0,0,0,
671,J-31L10K600ms_m1.0,20221111,-250,0,46.94770813,-978.5708668,1993.400437,0,0,0,0.3333333333,0.6666666667,0,0,-250,93.89541626,-93.89541626,0,-2609.522312,5315.734499,0,0,0,0,0,0,0,0,
672,J-31L20K0ms_m0.6,20221111,-2312.5,72.70945465,181.6641235,6504.618115,-5055.672104,0,0,0,0.3333333333,0.6666666667,0,0,-2312.5,436.0377017,-145.1998831,0,17345.64831,-13481.79228,0,0,0,0,0,0,0,0,
673,J-31L20K0ms_m0.65,20221111,-2312.5,58.72686721,182.4545288,6504.618115,-5005.0897,0,0,0,0.3333333333,0.6666666667,0,0,-2312.5,423.6359248,-188.728456,0,17345.64831,-13346.90587,0,0,0,0,0,0,0,0,
674,J-31L20K0ms_m0.7,20221111,-2312.5,46.74179227,183.3425903,6504.618115,-4961.733354,0,0,0,0.3333333333,0.6666666667,0,0,-2312.5,413.4269729,-226.4598038,0,17345.64831,-13231.28894,0,0,0,0,0,0,0,0,
675,J-31L20K0ms_m0.75,20221111,-2312.5,36.35472732,184.3161011,6504.618115,-4924.157854,0,0,0,0.3333333333,0.6666666667,0,0,-2312.5,404.9869295,-259.5680202,0,17345.64831,-13131.08761,0,0,0,0,0,0,0,0,
676,J-31L20K0ms_m0.8,20221111,-2312.5,27.26604549,185.3689575,6504.618115,-4891.279292,0,0,0,0.3333333333,0.6666666667,0,0,-2312.5,398.0039605,-288.9397786,0,17345.64831,-13043.41144,0,0,0,0,0,0,0,0,
677,J-31L20K0ms_m0.85,20221111,-2312.5,19.24662035,186.4920044,6504.618115,-4862.268795,0,0,0,0.3333333333,0.6666666667,0,0,-2312.5,392.2306291,-315.2441477,0,17345.64831,-12966.05012,0,0,0,0,0,0,0,0,
678,J-31L20K0ms_m0.9,20221111,-2312.5,12.11824244,187.6821899,6504.618115,-4836.481688,0,0,0,0.3333333333,0.6666666667,0,0,-2312.5,387.4826223,-339.0096526,0,17345.64831,-12897.2845,0,0,0,0,0,0,0,0,
679,J-31L20K0ms_m0.95,20221111,-2312.5,5.740220104,188.9395142,6504.618115,-4813.409012,0,0,0,0.3333333333,0.6666666667,0,0,-2312.5,383.6192484,-360.658368,0,17345.64831,-12835.75737,0,0,0,0,0,0,0,0,
680,J-31L20K0ms_m1.0,20221111,-2312.5,0,0,6504.618115,-4792.643604,0,0,0,0.3333333333,0.6666666667,0,0,-2312.5,0,0,0,17345.64831,-12780.38294,0,0,0,0,0,0,0,0,
681,J-31L20K300ms_m0.6,20221111,-1375,72.70945465,100.1219177,3050.838585,-1874.713959,0,0,0,0.3333333333,0.6666666667,0,0,-1375,272.9532901,17.88452849,0,8135.569559,-4999.237225,0,0,0,0,0,0,0,0,
682,J-31L20K300ms_m0.65,20221111,-1375,58.72686721,99.89608765,3050.838585,-1824.131556,0,0,0,0.3333333333,0.6666666667,0,0,-1375,258.5190425,-23.61157365,0,8135.569559,-4864.350815,0,0,0,0,0,0,0,0,
683,J-31L20K300ms_m0.7,20221111,-1375,46.74179227,99.72061157,3050.838585,-1780.775209,0,0,0,0.3333333333,0.6666666667,0,0,-1375,246.1830154,-59.21584633,0,8135.569559,-4748.733892,0,0,0,0,0,0,0,0,
684,J-31L20K300ms_m0.75,20221111,-1375,36.35472732,99.58786011,3050.838585,-1743.19971,0,0,0,0.3333333333,0.6666666667,0,0,-1375,235.5304475,-90.11153825,0,8135.569559,-4648.532559,0,0,0,0,0,0,0,0,
685,J-31L20K300ms_m0.8,20221111,-1375,27.26604549,99.48562622,3050.838585,-1710.321147,0,0,0,0.3333333333,0.6666666667,0,0,-1375,226.2372979,-117.173116,0,8135.569559,-4560.856392,0,0,0,0,0,0,0,0,
686,J-31L20K300ms_m0.85,20221111,-1375,19.24662035,99.41238403,3050.838585,-1681.310651,0,0,0,0.3333333333,0.6666666667,0,0,-1375,218.0713884,-141.084907,0,8135.569559,-4483.495069,0,0,0,0,0,0,0,0,
687,J-31L20K300ms_m0.9,20221111,-1375,12.11824244,99.36050415,3050.838585,-1655.523543,0,0,0,0.3333333333,0.6666666667,0,0,-1375,210.8392507,-162.366281,0,8135.569559,-4414.729448,0,0,0,0,0,0,0,0,
688,J-31L20K300ms_m0.95,20221111,-1375,5.740220104,97.92160034,3050.838585,-1632.450868,0,0,0,0.3333333333,0.6666666667,0,0,-1375,201.5834208,-178.6225404,0,8135.569559,-4353.202314,0,0,0,0,0,0,0,0,
689,J-31L20K300ms_m1.0,20221111,-1375,0,97.79647827,3050.838585,-1611.68546,0,0,0,0.3333333333,0.6666666667,0,0,-1375,195.5929565,-195.5929565,0,8135.569559,-4297.827893,0,0,0,0,0,0,0,0,
690,J-31L20K600ms_m0.6,20221111,-437.5,72.70945465,55.81459045,-402.9409452,1306.244185,0,0,0,0.3333333333,0.6666666667,0,0,-437.5,184.3386356,106.499183,0,-1074.509187,3483.317827,0,0,0,0,0,0,0,0,
691,J-31L20K600ms_m0.65,20221111,-437.5,58.72686721,56.30516052,-402.9409452,1356.826589,0,0,0,0.3333333333,0.6666666667,0,0,-437.5,171.3371883,63.5702806,0,-1074.509187,3618.204237,0,0,0,0,0,0,0,0,
692,J-31L20K600ms_m0.7,20221111,-437.5,46.74179227,56.80030823,-402.9409452,1400.182935,0,0,0,0.3333333333,0.6666666667,0,0,-437.5,160.3424087,26.62476036,0,-1074.509187,3733.82116,0,0,0,0,0,0,0,0,
693,J-31L20K600ms_m0.75,20221111,-437.5,36.35472732,57.29774475,-402.9409452,1437.758435,0,0,0,0.3333333333,0.6666666667,0,0,-437.5,150.9502168,-5.531307534,0,-1074.509187,3834.022493,0,0,0,0,0,0,0,0,
694,J-31L20K600ms_m0.8,20221111,-437.5,27.26604549,57.79441833,-402.9409452,1470.636997,0,0,0,0.3333333333,0.6666666667,0,0,-437.5,142.8548822,-33.79070019,0,-1074.509187,3921.69866,0,0,0,0,0,0,0,0,
695,J-31L20K600ms_m0.85,20221111,-437.5,19.24662035,57.3915863,-402.9409452,1499.647494,0,0,0,0.3333333333,0.6666666667,0,0,-437.5,134.029793,-57.04331157,0,-1074.509187,3999.059983,0,0,0,0,0,0,0,0,
696,J-31L20K600ms_m0.9,20221111,-437.5,12.11824244,57.81196594,-402.9409452,1525.434601,0,0,0,0.3333333333,0.6666666667,0,0,-437.5,127.7421743,-79.26920456,0,-1074.509187,4067.825604,0,0,0,0,0,0,0,0,
697,J-31L20K600ms_m0.95,20221111,-437.5,5.740220104,58.22624207,-402.9409452,1548.507277,0,0,0,0.3333333333,0.6666666667,0,0,-437.5,122.1927042,-99.23182382,0,-1074.509187,4129.352738,0,0,0,0,0,0,0,0,
698,J-31L20K600ms_m1.0,20221111,-437.5,0,58.63441467,-402.9409452,1569.272685,0,0,0,0.3333333333,0.6666666667,0,0,-437.5,117.2688293,-117.2688293,0,-1074.509187,4184.727159,0,0,0,0,0,0,0,0,
699,J-30L-50K0ms_m0.6,20221111,-937.5,72.70945465,19.87537384,2302.519687,-1959.53951,0,0,0,0.3333333333,0.6666666667,0,0,-937.5,112.4602023,178.3776163,0,6140.052498,-5225.438693,0,0,0,0,0,0,0,0,
700,J-30L-50K0ms_m0.65,20221111,-937.5,58.72686721,19.95166779,2302.519687,-1908.957106,0,0,0,0.3333333333,0.6666666667,0,0,-937.5,98.63020278,136.2772661,0,6140.052498,-5090.552283,0,0,0,0,0,0,0,0,
701,J-30L-50K0ms_m0.7,20221111,-937.5,46.74179227,20.76610565,2302.519687,-1865.60076,0,0,0,0.3333333333,0.6666666667,0,0,-937.5,88.27400358,98.69316551,0,6140.052498,-4974.93536,0,0,0,0,0,0,0,0,
702,J-30L-50K0ms_m0.75,20221111,-937.5,36.35472732,21.5694809,2302.519687,-1828.02526,0,0,0,0.3333333333,0.6666666667,0,0,-937.5,79.49368911,65.92522018,0,6140.052498,-4874.734027,0,0,0,0,0,0,0,0,
703,J-30L-50K0ms_m0.8,20221111,-937.5,27.26604549,22.36026764,2302.519687,-1795.146698,0,0,0,0.3333333333,0.6666666667,0,0,-937.5,71.98658077,37.0776012,0,6140.052498,-4787.05786,0,0,0,0,0,0,0,0,
704,J-30L-50K0ms_m0.85,20221111,-937.5,19.24662035,23.13846588,2302.519687,-1766.136201,0,0,0,0.3333333333,0.6666666667,0,0,-937.5,65.52355211,11.46292928,0,6140.052498,-4709.696537,0,0,0,0,0,0,0,0,
705,J-30L-50K0ms_m0.9,20221111,-937.5,12.11824244,23.90407562,2302.519687,-1740.349094,0,0,0,0.3333333333,0.6666666667,0,0,-937.5,59.92639369,-11.45342392,0,6140.052498,-4640.930916,0,0,0,0,0,0,0,0,
706,J-30L-50K0ms_m0.95,20221111,-937.5,5.740220104,24.65824127,2302.519687,-1717.276418,0,0,0,0.3333333333,0.6666666667,0,0,-937.5,55.05670265,-32.09582223,0,6140.052498,-4579.403782,0,0,0,0,0,0,0,0,
707,J-30L-50K0ms_m1.0,20221111,-937.5,0,25.40096283,2302.519687,-1696.51101,0,0,0,0.3333333333,0.6666666667,0,0,-937.5,50.80192566,-50.80192566,0,6140.052498,-4524.029361,0,0,0,0,0,0,0,0,
708,J-30L-50K300ms_m0.6,20221111,2.66E-13,72.70945465,-4.161105156,-1151.259843,1221.418635,0,0,0,0.3333333333,0.6666666667,0,0,2.66E-13,64.38724433,226.4505742,0,-3070.026249,3257.116359,0,0,0,0,0,0,0,0,
709,J-30L-50K300ms_m0.65,20221111,-2.66E-13,58.72686721,-2.517828941,-1151.259843,1272.001038,0,0,0,0.3333333333,0.6666666667,0,0,-2.66E-13,53.69120933,181.2162595,0,-3070.026249,3392.002769,0,0,0,0,0,0,0,0,
710,J-30L-50K300ms_m0.7,20221111,8.88E-14,46.74179227,-0.9481823444,-1151.259843,1315.357384,0,0,0,0.3333333333,0.6666666667,0,0,8.88E-14,44.84542758,142.1217415,0,-3070.026249,3507.619692,0,0,0,0,0,0,0,0,
711,J-30L-50K300ms_m0.75,20221111,-8.88E-14,36.35472732,1.355125904,-1151.259843,1352.932884,0,0,0,0.3333333333,0.6666666667,0,0,-8.88E-14,39.06497913,106.3539302,0,-3070.026249,3607.821025,0,0,0,0,0,0,0,0,
712,J-30L-50K300ms_m0.8,20221111,3.55E-13,27.26604549,2.880015373,-1151.259843,1385.811447,0,0,0,0.3333333333,0.6666666667,0,0,3.55E-13,33.02607624,76.03810573,0,-3070.026249,3695.497191,0,0,0,0,0,0,0,0,
713,J-30L-50K300ms_m0.85,20221111,-1.78E-13,19.24662035,4.353775978,-1151.259843,1414.821943,0,0,0,0.3333333333,0.6666666667,0,0,-1.78E-13,27.9541723,49.03230909,0,-3070.026249,3772.858515,0,0,0,0,0,0,0,0,
