index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV,Etot_HYP(MeV),Etot_core(MeV)
280,J-32L-50K300ms_m0.8,22.38525390625,11.879496882375207,-0.0005031176247936031,-101.75766398455622,-89.87816710218101
281,J-32L-50K300ms_m0.85,23.67919921875,11.88025775240422,0.0002577524042184365,-101.75842485458523,-89.87816710218101
282,J-32L-50K300ms_m0.9,24.9365234375,11.881089029061172,0.001089029061171587,-101.75925613124218,-89.87816710218101
283,J-32L-50K300ms_m0.95,26.2060546875,11.878059605912611,-0.001940394087389663,-101.75622670809362,-89.87816710218101
284,J-32L-50K300ms_m1.0,27.3779296875,11.881505374996308,0.0015053749963076513,-101.75967247717732,-89.87816710218101
285,J-32L-50K600ms_m0.6,-2.43011474609375,11.879866717961008,-0.00013328203899298785,-101.75803382014202,-89.87816710218101
286,J-32L-50K600ms_m0.65,-0.16828536987304688,11.880000329080715,3.2908071467829814e-7,-101.75816743126173,-89.87816710218101
287,J-32L-50K600ms_m0.7,1.97662353515625,11.879919565598286,-8.043440171512373e-5,-101.7580866677793,-89.87816710218101
288,J-32L-50K600ms_m0.75,4.0167236328125,11.879946076479058,-5.392352094268915e-5,-101.75811317866007,-89.87816710218101
289,J-32L-50K600ms_m0.8,5.9637451171875,11.88025558266753,0.0002555826675294526,-101.75842268484854,-89.87816710218101
290,J-32L-50K600ms_m0.85,7.840576171875,11.87973326666787,-0.00026673333213089734,-101.75790036884888,-89.87816710218101
291,J-32L-50K600ms_m0.9,9.647216796875,11.879398282768364,-0.0006017172316372665,-101.75756538494937,-89.87816710218101
292,J-32L-50K600ms_m0.95,11.380615234375,11.880474984101781,0.0004749841017801515,-101.75864208628279,-89.87816710218101
293,J-32L-50K600ms_m1.0,13.08349609375,11.879499842472029,-0.000500157527971723,-101.75766694465304,-89.87816710218101
294,J-32L-40K0ms_m0.6,55.380859375,11.88124312276635,0.0012431227663487476,-101.75941022494736,-89.87816710218101
295,J-32L-40K0ms_m0.65,55.771484375,11.879307502686672,-0.000692497313329099,-101.75747460486768,-89.87816710218101
296,J-32L-40K0ms_m0.7,56.162109375,11.878244965802907,-0.0017550341970942185,-101.75641206798392,-89.87816710218101
297,J-32L-40K0ms_m0.75,56.552734375,11.87784027935821,-0.0021597206417904857,-101.75600738153922,-89.87816710218101
298,J-32L-40K0ms_m0.8,56.943359375,11.877980236392105,-0.002019763607895797,-101.75614733857311,-89.87816710218101
299,J-32L-40K0ms_m0.85,57.333984375,11.878606501689717,-0.0013934983102839027,-101.75677360387073,-89.87816710218101
300,J-32L-40K0ms_m0.9,57.724609375,11.879670294247816,-0.0003297057521844948,-101.75783739642883,-89.87816710218101
301,J-32L-40K0ms_m0.95,58.115234375,11.881180008281206,0.0011800082812047918,-101.75934711046222,-89.87816710218101
302,J-32L-40K0ms_m1.0,58.505859375,11.88316070047999,0.003160700479989842,-101.761327802661,-89.87816710218101
303,J-32L-40K300ms_m0.6,25.6689453125,11.87918794697805,-0.0008120530219510869,-101.75735504915906,-89.87816710218101
304,J-32L-40K300ms_m0.65,26.8896484375,11.878374937407102,-0.0016250625928986295,-101.75654203958811,-89.87816710218101
305,J-32L-40K300ms_m0.7,28.0615234375,11.878099845140241,-0.0019001548597596951,-101.75626694732125,-89.87816710218101
306,J-32L-40K300ms_m0.75,29.1845703125,11.878724357821596,-0.0012756421784043681,-101.7568914600026,-89.87816710218101
307,J-32L-40K300ms_m0.8,30.2587890625,11.880657425022534,0.0006574250225330758,-101.75882452720354,-89.87816710218101
308,J-32L-40K300ms_m0.85,31.3330078125,11.88021594012588,0.00021594012587833333,-101.75838304230689,-89.87816710218101
309,J-32L-40K300ms_m0.9,32.3583984375,11.881731040163388,0.0017310401633867656,-101.7598981423444,-89.87816710218101
310,J-32L-40K300ms_m0.95,33.3837890625,11.881473356514107,0.0014733565141060723,-101.75964045869512,-89.87816710218101
311,J-32L-40K300ms_m1.0,34.4091796875,11.8796779737212,-0.0003220262788001804,-101.75784507590221,-89.87816710218101
312,J-32L-40K600ms_m0.6,4.2913818359375,11.87990366510357,-9.633489643157134e-5,-101.75807076728458,-89.87816710218101
313,J-32L-40K600ms_m0.65,6.290283203125,11.879583194201246,-0.0004168057987552487,-101.75775029638226,-89.87816710218101
314,J-32L-40K600ms_m0.7,8.182373046875,11.879852951174001,-0.00014704882599936298,-101.75802005335501,-89.87816710218101
315,J-32L-40K600ms_m0.75,9.989013671875,11.879929525877316,-7.047412268512687e-5,-101.75809662805833,-89.87816710218101
316,J-32L-40K600ms_m0.8,11.722412109375,11.879707377376619,-0.00029262262338214384,-101.75787447955763,-89.87816710218101
317,J-32L-40K600ms_m0.85,13.37646484375,11.880684601517899,0.0006846015178982867,-101.75885170369891,-89.87816710218101
318,J-32L-40K600ms_m0.9,14.98779296875,11.880238849634992,0.0002388496349912117,-101.758405951816,-89.87816710218101
319,J-32L-40K600ms_m0.95,16.55029296875,11.879664921130171,-0.0003350788698295304,-101.75783202331118,-89.87816710218101
320,J-32L-40K600ms_m1.0,18.06396484375,11.879653934772875,-0.0003460652271254361,-101.75782103695389,-89.87816710218101
321,J-32L-30K0ms_m0.6,70.224609375,11.879710432023387,-0.0002895679766137249,-101.7578775342044,-89.87816710218101
322,J-32L-30K0ms_m0.65,70.322265625,11.878866670726481,-0.0011333292735198341,-101.75703377290749,-89.87816710218101
323,J-32L-30K0ms_m0.7,70.419921875,11.87971622216692,-0.00028377783308108917,-101.75788332434793,-89.87816710218101
324,J-32L-30K0ms_m0.75,70.517578125,11.881983093318908,0.0019830933189073363,-101.76015019549992,-89.87816710218101
325,J-32L-30K0ms_m0.8,70.712890625,11.879669441072465,-0.00033055892753530713,-101.75783654325348,-89.87816710218101
326,J-32L-30K0ms_m0.85,70.908203125,11.878314446761294,-0.0016855532387065608,-101.7564815489423,-89.87816710218101
327,J-32L-30K0ms_m0.9,71.103515625,11.877839962789636,-0.002160037210364507,-101.75600706497065,-89.87816710218101
328,J-32L-30K0ms_m0.95,71.298828125,11.878182549267848,-0.001817450732152892,-101.75634965144886,-89.87816710218101
329,J-32L-30K0ms_m1.0,71.494140625,11.879304081346405,-0.0006959186535961948,-101.75747118352741,-89.87816710218101
330,J-32L-30K300ms_m0.6,35.9716796875,11.878695760836038,-0.001304239163962606,-101.75686286301705,-89.87816710218101
331,J-32L-30K300ms_m0.65,36.8505859375,11.88157123139709,0.0015712313970883685,-101.7597383335781,-89.87816710218101
332,J-32L-30K300ms_m0.7,37.7783203125,11.87917637257867,-0.0008236274213313521,-101.75734347475968,-89.87816710218101
333,J-32L-30K300ms_m0.75,38.6572265625,11.878789244888054,-0.001210755111946682,-101.75695634706906,-89.87816710218101
334,J-32L-30K300ms_m0.8,39.4873046875,11.880634346115883,0.0006343461158824226,-101.7588014482969,-89.87816710218101
335,J-32L-30K300ms_m0.85,40.3173828125,11.881206861005197,0.0012068610051958473,-101.7593739631862,-89.87816710218101
336,J-32L-30K300ms_m0.9,41.1474609375,11.88063682607094,0.0006368260709397333,-101.75880392825195,-89.87816710218101
337,J-32L-30K300ms_m0.95,41.9775390625,11.879090799692193,-0.0009092003078077227,-101.7572579018732,-89.87816710218101
338,J-32L-30K300ms_m1.0,42.7587890625,11.880597813821495,0.0005978138214945972,-101.7587649160025,-89.87816710218101
339,J-32L-30K600ms_m0.6,11.966552734375,11.879599455718562,-0.0004005442814385418,-101.75776655789957,-89.87816710218101
340,J-32L-30K600ms_m0.65,13.69384765625,11.87951108911453,-0.0004889108854708724,-101.75767819129554,-89.87816710218101
341,J-32L-30K600ms_m0.7,15.32958984375,11.880294786986383,0.00029478698638207845,-101.75846188916739,-89.87816710218101
342,J-32L-30K600ms_m0.75,16.91650390625,11.87911863855713,-0.0008813614428699879,-101.75728574073814,-89.87816710218101
343,J-32L-30K600ms_m0.8,18.40576171875,11.8810241472831,0.001024147283098742,-101.75919124946411,-89.87816710218101
344,J-32L-30K600ms_m0.85,19.87060546875,11.880284232978894,0.0002842329788936837,-101.7584513351599,-89.87816710218101
345,J-32L-30K600ms_m0.9,21.28662109375,11.879651004820673,-0.000348995179328071,-101.75781810700168,-89.87816710218101
346,J-32L-30K600ms_m0.95,22.65380859375,11.87974230035104,-0.0002576996489604966,-101.75790940253205,-89.87816710218101
347,J-32L-30K600ms_m1.0,23.97216796875,11.881097838506335,0.00109783850633427,-101.75926494068734,-89.87816710218101
348,J-32L-20K0ms_m0.6,87.412109375,11.878436507490562,-0.0015634925094385466,-101.75660360967157,-89.87816710218101
349,J-32L-20K0ms_m0.65,87.216796875,11.880413020198489,0.00041302019848821203,-101.7585801223795,-89.87816710218101
350,J-32L-20K0ms_m0.7,87.119140625,11.879535546002785,-0.00046445399721584124,-101.7577026481838,-89.87816710218101
351,J-32L-20K0ms_m0.75,85.849609375,11.803254153457885,-0.07674584654211536,-101.6814212556389,-89.87816710218101
352,J-32L-20K0ms_m0.8,84.384765625,11.880900060671465,0.0009000606714639758,-101.75906716285247,-89.87816710218101
353,J-32L-20K0ms_m0.85,84.384765625,11.8815597000564,0.0015597000563989383,-101.75972680223741,-89.87816710218101
354,J-32L-20K0ms_m0.9,84.482421875,11.877873836770206,-0.002126163229794642,-101.75604093895122,-89.87816710218101
355,J-32L-20K0ms_m0.95,84.482421875,11.880425412456077,0.00042541245607630174,-101.75859251463709,-89.87816710218101
356,J-32L-20K0ms_m1.0,84.580078125,11.878451634377939,-0.0015483656220620645,-101.75661873655895,-89.87816710218101
357,J-32L-20K300ms_m0.6,47.6904296875,11.881379871801073,0.001379871801072241,-101.75954697398208,-89.87816710218101
358,J-32L-20K300ms_m0.65,48.3251953125,11.881225619731964,0.0012256197319633344,-101.75939272191297,-89.87816710218101
359,J-32L-20K300ms_m0.7,48.935546875,11.882411401713512,0.002411401713510841,-101.76057850389452,-89.87816710218101
360,J-32L-20K300ms_m0.75,49.619140625,11.87809201292201,-0.0019079870779901142,-101.75625911510302,-89.87816710218101
361,J-32L-20K300ms_m0.8,50.205078125,11.88015051505782,0.00015051505782004426,-101.75831761723883,-89.87816710218101
362,J-32L-20K300ms_m0.85,50.791015625,11.88186197590376,0.0018619759037594719,-101.76002907808477,-89.87816710218101
363,J-32L-20K300ms_m0.9,51.376953125,11.883266443954781,0.0032664439547804847,-101.76143354613579,-89.87816710218101
364,J-32L-20K300ms_m0.95,52.060546875,11.877345897200598,-0.00265410279940248,-101.75551299938161,-89.87816710218101
365,J-32L-20K300ms_m1.0,52.646484375,11.87832109939481,-0.001678900605190492,-101.75648820157582,-89.87816710218101
366,J-32L-20K600ms_m0.6,20.65185546875,11.880839670402352,0.0008396704023514445,-101.75900677258336,-89.87816710218101
367,J-32L-20K600ms_m0.65,22.11669921875,11.880174794362844,0.0001747943628434001,-101.75834189654385,-89.87816710218101
368,J-32L-20K600ms_m0.7,23.50830078125,11.88035391441825,0.00035391441825005643,-101.75852101659926,-89.87816710218101
369,J-32L-20K600ms_m0.75,24.8388671875,11.881031224646534,0.0010312246465336017,-101.75919832682754,-89.87816710218101
370,J-32L-20K600ms_m0.8,26.1572265625,11.878654097683068,-0.0013459023169328788,-101.75682119986408,-89.87816710218101
371,J-32L-20K600ms_m0.85,27.3779296875,11.880916509976132,0.0009165099761307971,-101.75908361215714,-89.87816710218101
372,J-32L-20K600ms_m0.9,28.5986328125,11.880076820721797,7.682072179626687e-5,-101.7582439229028,-89.87816710218101
373,J-32L-20K600ms_m0.95,29.7705078125,11.880706613415924,0.0007066134159234849,-101.75887371559693,-89.87816710218101
374,J-32L-20K600ms_m1.0,30.9423828125,11.879015137696271,-0.0009848623037296278,-101.75718223987728,-89.87816710218101
375,J-32L-10K0ms_m0.6,103.96484375,11.88239460948762,0.002394609487618382,-101.76056171166863,-89.87816710218101
376,J-32L-10K0ms_m0.65,103.76953125,11.877922921924764,-0.0020770780752368267,-101.75609002410577,-89.87816710218101
377,J-32L-10K0ms_m0.7,103.57421875,11.87548790421053,-0.004512095789470649,-101.75365500639154,-89.87816710218101
378,J-32L-10K0ms_m0.75,103.18359375,11.88413232752518,0.0041323275251787805,-101.76229942970619,-89.87816710218101
379,J-32L-10K0ms_m0.8,103.18359375,11.875666947723346,-0.004333052276654925,-101.75383404990436,-89.87816710218101
380,J-32L-10K0ms_m0.85,102.98828125,11.877870602424665,-0.002129397575336256,-101.75603770460567,-89.87816710218101
381,J-32L-10K0ms_m0.9,102.79296875,11.881270032602927,0.001270032602926463,-101.75943713478394,-89.87816710218101
382,J-32L-10K0ms_m0.95,102.79296875,11.876260447693141,-0.003739552306859295,-101.75442754987415,-89.87816710218101
383,J-32L-10K0ms_m1.0,102.59765625,11.881720219812507,0.0017202198125065848,-101.75988732199352,-89.87816710218101
384,J-32L-10K300ms_m0.6,61.044921875,11.882378134628823,0.0023781346288220817,-101.76054523680983,-89.87816710218101
385,J-32L-10K300ms_m0.65,61.435546875,11.880220415385196,0.0002204153851952384,-101.7583875175662,-89.87816710218101
386,J-32L-10K300ms_m0.7,61.826171875,11.878789224955284,-0.001210775044716783,-101.7569563271363,-89.87816710218101
387,J-32L-10K300ms_m0.75,61.337890625,11.934650163750476,0.054650163750475045,-101.81281726593149,-89.87816710218101
388,J-32L-10K300ms_m0.8,60.556640625,11.882935808421493,0.0029358084214923252,-101.7611029106025,-89.87816710218101
389,J-32L-10K300ms_m0.85,61.044921875,11.87862528731425,-0.0013747126857506231,-101.75679238949526,-89.87816710218101
390,J-32L-10K300ms_m0.9,61.435546875,11.880843181127176,0.0008431811271751855,-101.75901028330819,-89.87816710218101
391,J-32L-10K300ms_m0.95,61.826171875,11.88320749327032,0.003207493270318551,-101.76137459545133,-89.87816710218101
392,J-32L-10K300ms_m1.0,62.314453125,11.879126962095285,-0.0008730379047161563,-101.7572940642763,-89.87816710218101
393,J-32L-10K600ms_m0.6,30.4541015625,11.881770191606421,0.0017701916064201129,-101.75993729378743,-89.87816710218101
394,J-32L-10K600ms_m0.65,31.6748046875,11.879176232396759,-0.0008237676032418761,-101.75734333457777,-89.87816710218101
395,J-32L-10K600ms_m0.7,32.7978515625,11.880679408863585,0.0006794088635846407,-101.7588465110446,-89.87816710218101
396,J-32L-10K600ms_m0.75,33.9208984375,11.879144507182488,-0.0008554928175126264,-101.7573116093635,-89.87816710218101
397,J-32L-10K600ms_m0.8,34.9951171875,11.878698185086563,-0.0013018149134378376,-101.75686528726757,-89.87816710218101
398,J-32L-10K600ms_m0.85,36.0205078125,11.87970241904982,-0.0002975809501801763,-101.75786952123083,-89.87816710218101
399,J-32L-10K600ms_m0.9,37.0458984375,11.878615705419094,-0.0013842945809070528,-101.7567828076001,-89.87816710218101
400,J-32L-10K600ms_m0.95,38.0224609375,11.879657783545753,-0.0003422164542481454,-101.75782488572676,-89.87816710218101
401,J-32L-10K600ms_m1.0,38.9990234375,11.8791790551128,-0.0008209448872005254,-101.75734615729381,-89.87816710218101
402,J-32L0K0ms_m0.6,126.23046875,11.882727824983562,0.0027278249835607227,-101.76089492716457,-89.87816710218101
403,J-32L0K0ms_m0.65,125.83984375,11.881743172745459,0.0017431727454582102,-101.75991027492647,-89.87816710218101
404,J-32L0K0ms_m0.7,125.44921875,11.883045200244752,0.0030452002447507454,-101.76121230242576,-89.87816710218101
405,J-32L0K0ms_m0.75,125.25390625,11.878046785462502,-0.0019532145374991927,-101.75621388764351,-89.87816710218101
406,J-32L0K0ms_m0.8,124.86328125,11.882906420417754,0.0029064204177533526,-101.76107352259876,-89.87816710218101
407,J-32L0K0ms_m0.85,124.66796875,11.880951264523773,0.000951264523772366,-101.75911836670478,-89.87816710218101
408,J-32L0K0ms_m0.9,124.47265625,11.880204417619439,0.00020441761943779113,-101.75837151980045,-89.87816710218101
409,J-32L0K0ms_m0.95,128.37890625,11.878896143094948,-0.001103856905052325,-101.75706324527596,-89.87816710218101
410,J-32L0K0ms_m1.0,128.18359375,11.880602980937866,0.0006029809378649276,-101.75877008311888,-89.87816710218101
411,J-32L0K300ms_m0.6,73.837890625,11.882553795449624,0.0025537954496233084,-101.76072089763063,-89.87816710218101
412,J-32L0K300ms_m0.65,74.033203125,11.880008789397706,8.789397705655233e-6,-101.75817589157872,-89.87816710218101
413,J-32L0K300ms_m0.7,74.228515625,11.878576580932773,-0.0014234190672279823,-101.75674368311378,-89.87816710218101
414,J-32L0K300ms_m0.75,74.423828125,11.87804681119897,-0.0019531888010302367,-101.75621391337998,-89.87816710218101
415,J-32L0K300ms_m0.8,74.619140625,11.878315999650255,-0.0016840003497460287,-101.75648310183126,-89.87816710218101
416,J-32L0K300ms_m0.85,74.814453125,11.879280546277386,-0.0007194537226151709,-101.7574476484584,-89.87816710218101
417,J-32L0K300ms_m0.9,75.009765625,11.880901957206163,0.0009019572061621517,-101.75906905938717,-89.87816710218101
418,J-32L0K300ms_m0.95,75.302734375,11.877079616072152,-0.0029203839278491017,-101.75524671825316,-89.87816710218101
419,J-32L0K300ms_m1.0,75.498046875,11.87987593074378,-0.00012406925622165943,-101.75804303292479,-89.87816710218101
420,J-32L0K600ms_m0.6,41.4892578125,11.880865990554483,0.00086599055448211,-101.75903309273549,-89.87816710218101
421,J-32L0K600ms_m0.65,42.4169921875,11.880133576234982,0.00013357623498144733,-101.75830067841599,-89.87816710218101
422,J-32L0K600ms_m0.7,41.5869140625,11.880071515544273,7.151554427231588e-5,-101.75823861772528,-89.87816710218101
423,J-32L0K600ms_m0.75,42.5146484375,11.878367417123926,-0.0016325828760752614,-101.75653451930494,-89.87816710218101
424,J-32L0K600ms_m0.8,43.3935546875,11.878315360226253,-0.0016846397737477758,-101.75648246240726,-89.87816710218101
425,J-32L0K600ms_m0.85,44.2236328125,11.880237893456282,0.00023789345628166814,-101.75840499563729,-89.87816710218101
426,J-32L0K600ms_m0.9,45.0537109375,11.880726589693978,0.0007265896939774308,-101.75889369187499,-89.87816710218101
427,J-32L0K600ms_m0.95,45.8837890625,11.879963522953247,-3.6477046753802256e-5,-101.75813062513426,-89.87816710218101
428,J-32L0K600ms_m1.0,46.7138671875,11.87818589709424,-0.0018141029057598956,-101.75635299927525,-89.87816710218101
429,J-32L10K0ms_m0.6,157.28515625,11.87701309867623,-0.0029869013237711073,-101.75518020085724,-89.87816710218101
430,J-32L10K0ms_m0.65,156.89453125,11.879042281458155,-0.0009577185418461198,-101.75720938363916,-89.87816710218101
431,J-32L10K0ms_m0.7,156.50390625,11.883288166206682,0.0032881662066817086,-101.76145526838769,-89.87816710218101
432,J-32L10K0ms_m0.75,156.30859375,11.88255928229053,0.002559282290528486,-101.76072638447154,-89.87816710218101
433,J-32L10K0ms_m0.8,156.30859375,11.876665439836131,-0.003334560163869682,-101.75483254201714,-89.87816710218101
434,J-32L10K0ms_m0.85,156.11328125,11.878724298656905,-0.0012757013430952924,-101.75689140083792,-89.87816710218101
435,J-32L10K0ms_m0.9,155.91796875,11.881817849753148,0.0018178497531469162,-101.75998495193416,-89.87816710218101
436,J-32L10K0ms_m0.95,155.91796875,11.879169531978022,-0.0008304680219790583,-101.75733663415903,-89.87816710218101
437,J-32L10K0ms_m1.0,155.91796875,11.877325680294021,-0.002674319705979755,-101.75549278247503,-89.87816710218101
438,J-32L10K300ms_m0.6,90.732421875,11.879936951363874,-6.304863612704992e-5,-101.75810405354488,-89.87816710218101
439,J-32L10K300ms_m0.65,90.634765625,11.880194130737635,0.0001941307376345236,-101.75836123291865,-89.87816710218101
440,J-32L10K300ms_m0.7,90.537109375,11.88236935622227,0.002369356222269303,-101.76053645840328,-89.87816710218101
