index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV
536,J-31L-40K600ms_m1.0,8.098294734954834,11.879969011195769,-3.098880423202388e-5
537,J-31L-30K0ms_m0.6,55.659847259521484,11.88019856850974,0.0001985685097398715
538,J-31L-30K0ms_m0.65,55.82406997680664,11.879939458722504,-6.0541277496994894e-5
539,J-31L-30K0ms_m0.7,56.01713180541992,11.879945475683087,-5.452431691388426e-5
540,J-31L-30K0ms_m0.75,56.22781753540039,11.879875747245194,-0.00012425275480687503
541,J-31L-30K0ms_m0.8,56.455326080322266,11.879944067285038,-5.593271496273644e-5
542,J-31L-30K0ms_m0.85,57.20193862915039,11.880139271806854,0.00013927180685335827
543,J-31L-30K0ms_m0.9,57.45027542114258,11.880009606046173,9.606046171839466e-6
544,J-31L-30K0ms_m0.95,57.70261764526367,11.88015563264527,0.00015563264526896603
545,J-31L-30K0ms_m1.0,57.96377182006836,11.879817889748352,-0.0001821102516483819
546,J-31L-30K300ms_m0.6,22.793874740600586,11.880084329967318,8.432996731677633e-5
547,J-31L-30K300ms_m0.65,24.49578285217285,11.879944087126859,-5.591287314210547e-5
548,J-31L-30K300ms_m0.7,25.516767501831055,11.879888631157101,-0.00011136884289975058
549,J-31L-30K300ms_m0.75,26.50691032409668,11.8801181293546,0.0001181293545986506
550,J-31L-30K300ms_m0.8,27.46901512145996,11.879919332590532,-8.066740946865991e-5
551,J-31L-30K300ms_m0.85,28.405485153198242,11.879921673948004,-7.83260519963136e-5
552,J-31L-30K300ms_m0.9,29.318723678588867,11.87988929430513,-0.00011070569487081627
553,J-31L-30K300ms_m0.95,30.209932327270508,11.8799841944913,-1.58055087009501e-5
554,J-31L-30K300ms_m1.0,31.084318161010742,11.879972530287219,-2.746971278178023e-5
555,J-31L-30K600ms_m0.6,0.6287208199501038,11.880112810165599,0.00011281016559827606
556,J-31L-30K600ms_m0.65,2.5370776653289795,11.879990856654544,-9.14334545676354e-6
557,J-31L-30K600ms_m0.7,4.352940320968628,11.880046378900687,4.637890068615036e-5
558,J-31L-30K600ms_m0.75,6.089370250701904,11.879978074296446,-2.1925703554970255e-5
559,J-31L-30K600ms_m0.8,7.280886173248291,11.880119893937433,0.0001198939374322805
560,J-31L-30K600ms_m0.85,8.759992122650146,11.8800133016031,1.3301603098980763e-5
561,J-31L-30K600ms_m0.9,10.17265796661377,11.880126969214828,0.0001269692148273549
562,J-31L-30K600ms_m0.95,11.5256929397583,11.88004182040865,4.182040864897374e-5
563,J-31L-30K600ms_m1.0,12.823853492736816,11.87985915181865,-0.000140848181350961
564,J-31L-20K0ms_m0.6,72.20067977905273,11.880010264015283,1.0264015282146488e-5
565,J-31L-20K0ms_m0.65,72.10294723510742,11.880189659072826,0.00018965907282542105
566,J-31L-20K0ms_m0.7,72.05408096313477,11.879900478667395,-9.952133260604512e-5
567,J-31L-20K0ms_m0.75,72.03325271606445,11.880090408497495,9.040849749375468e-5
568,J-31L-20K0ms_m0.8,72.0396614074707,11.879908915726588,-9.108427341253389e-5
569,J-31L-20K0ms_m0.85,72.06369400024414,11.880085835741212,8.583574121168169e-5
570,J-31L-20K0ms_m0.9,72.7277946472168,11.879980647540066,-1.9352459935007005e-5
571,J-31L-20K0ms_m0.95,72.78707504272461,11.88008543641844,8.543641843949956e-5
572,J-31L-20K0ms_m1.0,72.85917282104492,11.88007904393666,7.904393666002818e-5
573,J-31L-20K300ms_m0.6,34.21576499938965,11.879922947063193,-7.70529368079309e-5
574,J-31L-20K300ms_m0.65,34.96878623962402,11.880061099468094,6.109946809296218e-5
575,J-31L-20K300ms_m0.7,35.7045841217041,11.880014236929654,1.4236929652966523e-5
576,J-31L-20K300ms_m0.75,37.09206581115723,11.879913905704072,-8.609429592887352e-5
577,J-31L-20K300ms_m0.8,37.809038162231445,11.879946386,-5.361400000047922e-5
578,J-31L-20K300ms_m0.85,38.514394760131836,11.880091909667698,9.190966769700992e-5
579,J-31L-20K300ms_m0.9,39.20493125915527,11.880044210317976,4.421031797541275e-5
580,J-31L-20K300ms_m0.95,39.88665580749512,11.879950541112123,-4.9458887877662505e-5
581,J-31L-20K300ms_m1.0,40.5561637878418,11.87996991752162,-3.0082478380322186e-5
582,J-31L-20K600ms_m0.6,9.043476581573486,11.879934187329326,-6.581267067495844e-5
583,J-31L-20K600ms_m0.65,10.667929649353027,11.879966883888699,-3.3116111302078366e-5
584,J-31L-20K600ms_m0.7,12.220234870910645,11.880091641458051,9.16414580505176e-5
585,J-31L-20K600ms_m0.75,13.706450462341309,11.880027014476937,2.7014476936315646e-5
586,J-31L-20K600ms_m0.8,15.138592720031738,11.879889086677096,-0.00011091332290469325
587,J-31L-20K600ms_m0.85,16.519265174865723,11.880018519377856,1.8519377855241714e-5
588,J-31L-20K600ms_m0.9,17.36881732940674,11.880039211903153,3.92119031520366e-5
589,J-31L-20K600ms_m0.95,18.550219535827637,11.879983824716746,-1.6175283255037698e-5
590,J-31L-20K600ms_m1.0,19.68696117401123,11.880043948691508,4.3948691507367244e-5
591,J-31L-10K0ms_m0.6,91.45519256591797,11.880159969281507,0.00015996928150663337
592,J-31L-10K0ms_m0.65,91.15558624267578,11.879969289094987,-3.071090501371998e-5
593,J-31L-10K0ms_m0.7,90.90564727783203,11.87988590572408,-0.00011409427592035115
594,J-31L-10K0ms_m0.75,90.70056915283203,11.87984056370604,-0.00015943629396097947
595,J-31L-10K0ms_m0.8,90.52112579345703,11.880045977077259,4.5977077258285703e-5
596,J-31L-10K0ms_m0.85,90.37212371826172,11.880050638517673,5.063851767239669e-5
597,J-31L-10K0ms_m0.9,90.24234771728516,11.880026477597369,2.6477597367957628e-5
598,J-31L-10K0ms_m0.95,90.98735809326172,11.880166535535352,0.0001665355353512865
599,J-31L-10K0ms_m1.0,90.91205596923828,11.879969846499492,-3.015350050894483e-5
600,J-31L-10K300ms_m0.6,47.2083854675293,11.88015032862836,0.0001503286283597305
601,J-31L-10K300ms_m0.65,47.681827545166016,11.879895021899102,-0.00010497810089837856
602,J-31L-10K300ms_m0.7,48.15446853637695,11.880052032281228,5.203228122674375e-5
603,J-31L-10K300ms_m0.75,48.62070083618164,11.88014312382262,0.00014312382261927326
604,J-31L-10K300ms_m0.8,49.085330963134766,11.880116708108844,0.00011670810884290006
605,J-31L-10K300ms_m0.85,50.27414321899414,11.87982978141676,-0.0001702185832410663
606,J-31L-10K300ms_m0.9,50.750789642333984,11.88014161042338,0.00014161042337867968
607,J-31L-10K300ms_m0.95,51.22663497924805,11.879979422747482,-2.0577252518805267e-5
608,J-31L-10K300ms_m1.0,51.70087814331055,11.880020036915397,2.0036915396204336e-5
609,J-31L-10K600ms_m0.6,17.775168418884277,11.880029271690631,2.9271690630494618e-5
610,J-31L-10K600ms_m0.65,19.926486015319824,11.880037314139514,3.7314139513355826e-5
